dataset,site,image_path,mask_path,mask_binary_path,mask_status_path
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00179.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00179.png,../coral_project_outputs/normalized_masks\coralscapes_009739_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00180.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00180.png,../coral_project_outputs/normalized_masks\coralscapes_009740_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00181.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00181.png,../coral_project_outputs/normalized_masks\coralscapes_009741_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00182.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00182.png,../coral_project_outputs/normalized_masks\coralscapes_009742_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00183.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00183.png,../coral_project_outputs/normalized_masks\coralscapes_009743_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00184.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00184.png,../coral_project_outputs/normalized_masks\coralscapes_009744_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00185.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00185.png,../coral_project_outputs/normalized_masks\coralscapes_009745_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00186.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00186.png,../coral_project_outputs/normalized_masks\coralscapes_009746_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00187.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00187.png,../coral_project_outputs/normalized_masks\coralscapes_009747_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00188.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00188.png,../coral_project_outputs/normalized_masks\coralscapes_009748_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00189.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00189.png,../coral_project_outputs/normalized_masks\coralscapes_009749_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00190.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00190.png,../coral_project_outputs/normalized_masks\coralscapes_009750_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00191.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00191.png,../coral_project_outputs/normalized_masks\coralscapes_009751_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00192.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00192.png,../coral_project_outputs/normalized_masks\coralscapes_009752_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00193.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00193.png,../coral_project_outputs/normalized_masks\coralscapes_009753_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00194.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00194.png,../coral_project_outputs/normalized_masks\coralscapes_009754_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00195.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00195.png,../coral_project_outputs/normalized_masks\coralscapes_009755_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00196.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00196.png,../coral_project_outputs/normalized_masks\coralscapes_009756_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00197.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00197.png,../coral_project_outputs/normalized_masks\coralscapes_009757_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00198.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00198.png,../coral_project_outputs/normalized_masks\coralscapes_009758_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00199.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00199.png,../coral_project_outputs/normalized_masks\coralscapes_009759_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00200.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00200.png,../coral_project_outputs/normalized_masks\coralscapes_009760_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00201.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00201.png,../coral_project_outputs/normalized_masks\coralscapes_009761_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00202.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00202.png,../coral_project_outputs/normalized_masks\coralscapes_009762_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00203.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00203.png,../coral_project_outputs/normalized_masks\coralscapes_009763_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00204.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00204.png,../coral_project_outputs/normalized_masks\coralscapes_009764_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00205.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00205.png,../coral_project_outputs/normalized_masks\coralscapes_009765_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00206.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00206.png,../coral_project_outputs/normalized_masks\coralscapes_009766_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00207.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00207.png,../coral_project_outputs/normalized_masks\coralscapes_009767_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00208.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00208.png,../coral_project_outputs/normalized_masks\coralscapes_009768_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00209.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00209.png,../coral_project_outputs/normalized_masks\coralscapes_009769_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00210.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00210.png,../coral_project_outputs/normalized_masks\coralscapes_009770_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00211.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00211.png,../coral_project_outputs/normalized_masks\coralscapes_009771_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00212.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00212.png,../coral_project_outputs/normalized_masks\coralscapes_009772_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00213.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00213.png,../coral_project_outputs/normalized_masks\coralscapes_009773_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00214.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00214.png,../coral_project_outputs/normalized_masks\coralscapes_009774_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00215.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00215.png,../coral_project_outputs/normalized_masks\coralscapes_009775_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00216.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00216.png,../coral_project_outputs/normalized_masks\coralscapes_009776_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00217.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00217.png,../coral_project_outputs/normalized_masks\coralscapes_009777_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00218.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00218.png,../coral_project_outputs/normalized_masks\coralscapes_009778_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00219.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00219.png,../coral_project_outputs/normalized_masks\coralscapes_009779_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00220.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00220.png,../coral_project_outputs/normalized_masks\coralscapes_009780_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00221.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00221.png,../coral_project_outputs/normalized_masks\coralscapes_009781_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00222.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00222.png,../coral_project_outputs/normalized_masks\coralscapes_009782_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00223.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00223.png,../coral_project_outputs/normalized_masks\coralscapes_009783_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00224.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00224.png,../coral_project_outputs/normalized_masks\coralscapes_009784_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00225.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00225.png,../coral_project_outputs/normalized_masks\coralscapes_009785_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00226.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00226.png,../coral_project_outputs/normalized_masks\coralscapes_009786_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00227.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00227.png,../coral_project_outputs/normalized_masks\coralscapes_009787_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00228.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00228.png,../coral_project_outputs/normalized_masks\coralscapes_009788_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00229.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00229.png,../coral_project_outputs/normalized_masks\coralscapes_009789_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00230.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00230.png,../coral_project_outputs/normalized_masks\coralscapes_009790_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00231.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00231.png,../coral_project_outputs/normalized_masks\coralscapes_009791_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00232.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00232.png,../coral_project_outputs/normalized_masks\coralscapes_009792_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00233.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00233.png,../coral_project_outputs/normalized_masks\coralscapes_009793_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00234.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00234.png,../coral_project_outputs/normalized_masks\coralscapes_009794_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00235.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00235.png,../coral_project_outputs/normalized_masks\coralscapes_009795_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00236.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00236.png,../coral_project_outputs/normalized_masks\coralscapes_009796_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00237.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00237.png,../coral_project_outputs/normalized_masks\coralscapes_009797_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00238.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00238.png,../coral_project_outputs/normalized_masks\coralscapes_009798_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00239.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00239.png,../coral_project_outputs/normalized_masks\coralscapes_009799_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00240.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00240.png,../coral_project_outputs/normalized_masks\coralscapes_009800_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00241.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00241.png,../coral_project_outputs/normalized_masks\coralscapes_009801_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00242.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00242.png,../coral_project_outputs/normalized_masks\coralscapes_009802_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00243.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00243.png,../coral_project_outputs/normalized_masks\coralscapes_009803_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00244.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00244.png,../coral_project_outputs/normalized_masks\coralscapes_009804_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00245.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00245.png,../coral_project_outputs/normalized_masks\coralscapes_009805_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00246.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00246.png,../coral_project_outputs/normalized_masks\coralscapes_009806_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00247.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00247.png,../coral_project_outputs/normalized_masks\coralscapes_009807_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00248.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00248.png,../coral_project_outputs/normalized_masks\coralscapes_009808_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00249.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00249.png,../coral_project_outputs/normalized_masks\coralscapes_009809_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00250.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00250.png,../coral_project_outputs/normalized_masks\coralscapes_009810_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00251.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00251.png,../coral_project_outputs/normalized_masks\coralscapes_009811_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00252.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00252.png,../coral_project_outputs/normalized_masks\coralscapes_009812_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00253.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00253.png,../coral_project_outputs/normalized_masks\coralscapes_009813_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00254.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00254.png,../coral_project_outputs/normalized_masks\coralscapes_009814_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00255.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00255.png,../coral_project_outputs/normalized_masks\coralscapes_009815_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00256.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00256.png,../coral_project_outputs/normalized_masks\coralscapes_009816_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00257.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00257.png,../coral_project_outputs/normalized_masks\coralscapes_009817_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00258.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00258.png,../coral_project_outputs/normalized_masks\coralscapes_009818_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00259.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00259.png,../coral_project_outputs/normalized_masks\coralscapes_009819_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00260.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00260.png,../coral_project_outputs/normalized_masks\coralscapes_009820_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00261.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00261.png,../coral_project_outputs/normalized_masks\coralscapes_009821_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00262.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00262.png,../coral_project_outputs/normalized_masks\coralscapes_009822_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00263.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00263.png,../coral_project_outputs/normalized_masks\coralscapes_009823_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00264.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00264.png,../coral_project_outputs/normalized_masks\coralscapes_009824_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00265.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00265.png,../coral_project_outputs/normalized_masks\coralscapes_009825_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00266.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00266.png,../coral_project_outputs/normalized_masks\coralscapes_009826_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00267.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00267.png,../coral_project_outputs/normalized_masks\coralscapes_009827_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00268.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00268.png,../coral_project_outputs/normalized_masks\coralscapes_009828_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00269.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00269.png,../coral_project_outputs/normalized_masks\coralscapes_009829_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00270.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00270.png,../coral_project_outputs/normalized_masks\coralscapes_009830_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00271.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00271.png,../coral_project_outputs/normalized_masks\coralscapes_009831_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00272.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00272.png,../coral_project_outputs/normalized_masks\coralscapes_009832_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00273.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00273.png,../coral_project_outputs/normalized_masks\coralscapes_009833_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00274.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00274.png,../coral_project_outputs/normalized_masks\coralscapes_009834_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00275.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00275.png,../coral_project_outputs/normalized_masks\coralscapes_009835_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00276.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00276.png,../coral_project_outputs/normalized_masks\coralscapes_009836_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00277.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00277.png,../coral_project_outputs/normalized_masks\coralscapes_009837_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00278.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00278.png,../coral_project_outputs/normalized_masks\coralscapes_009838_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00279.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00279.png,../coral_project_outputs/normalized_masks\coralscapes_009839_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00280.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00280.png,../coral_project_outputs/normalized_masks\coralscapes_009840_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00281.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00281.png,../coral_project_outputs/normalized_masks\coralscapes_009841_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00282.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00282.png,../coral_project_outputs/normalized_masks\coralscapes_009842_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00283.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00283.png,../coral_project_outputs/normalized_masks\coralscapes_009843_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00284.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00284.png,../coral_project_outputs/normalized_masks\coralscapes_009844_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00285.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00285.png,../coral_project_outputs/normalized_masks\coralscapes_009845_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00286.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00286.png,../coral_project_outputs/normalized_masks\coralscapes_009846_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00287.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00287.png,../coral_project_outputs/normalized_masks\coralscapes_009847_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00288.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00288.png,../coral_project_outputs/normalized_masks\coralscapes_009848_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00289.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00289.png,../coral_project_outputs/normalized_masks\coralscapes_009849_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00290.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00290.png,../coral_project_outputs/normalized_masks\coralscapes_009850_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00291.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00291.png,../coral_project_outputs/normalized_masks\coralscapes_009851_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00292.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00292.png,../coral_project_outputs/normalized_masks\coralscapes_009852_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00293.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00293.png,../coral_project_outputs/normalized_masks\coralscapes_009853_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00294.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00294.png,../coral_project_outputs/normalized_masks\coralscapes_009854_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00295.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00295.png,../coral_project_outputs/normalized_masks\coralscapes_009855_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00296.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00296.png,../coral_project_outputs/normalized_masks\coralscapes_009856_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00297.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00297.png,../coral_project_outputs/normalized_masks\coralscapes_009857_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00298.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00298.png,../coral_project_outputs/normalized_masks\coralscapes_009858_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00299.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00299.png,../coral_project_outputs/normalized_masks\coralscapes_009859_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00300.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00300.png,../coral_project_outputs/normalized_masks\coralscapes_009860_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00301.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00301.png,../coral_project_outputs/normalized_masks\coralscapes_009861_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00302.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00302.png,../coral_project_outputs/normalized_masks\coralscapes_009862_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00303.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00303.png,../coral_project_outputs/normalized_masks\coralscapes_009863_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00304.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00304.png,../coral_project_outputs/normalized_masks\coralscapes_009864_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00305.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00305.png,../coral_project_outputs/normalized_masks\coralscapes_009865_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00306.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00306.png,../coral_project_outputs/normalized_masks\coralscapes_009866_binary.png,
