dataset,site,image_resized,mask_resized
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_Gy_EP_T1_27nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C8_Gy_EP_T1_27nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_Gy_EP_T2_27nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C8_Gy_EP_T2_27nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_Gy_EP_T3_27nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C8_Gy_EP_T3_27nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_Gy_ESa_T1_27nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C8_Gy_ESa_T1_27nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_Gy_ESa_T2_27nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C8_Gy_ESa_T2_27nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_Gy_ESa_T3_27nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C8_Gy_ESa_T3_27nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_Gy_ESb_T1_27nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C8_Gy_ESb_T1_27nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_Gy_ESb_T2_27nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C8_Gy_ESb_T2_27nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_Gy_ESb_T3_27nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C8_Gy_ESb_T3_27nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_Gy_PM_T1_27nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C8_Gy_PM_T1_27nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_Gy_PM_T2_27nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C8_Gy_PM_T2_27nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_Gy_PM_T3_27nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C8_Gy_PM_T3_27nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_Gy_PP_T1_27nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C8_Gy_PP_T1_27nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_Gy_PP_T2_27nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C8_Gy_PP_T2_27nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_Gy_PP_T3_27nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C8_Gy_PP_T3_27nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_Gy_PSa_T1_27nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C8_Gy_PSa_T1_27nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_Gy_PSb_T1_27nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C8_Gy_PSb_T1_27nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_Gy_PSb_T2_27nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C8_Gy_PSb_T2_27nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_Gy_PSb_T3_27nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C8_Gy_PSb_T3_27nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_PB_PM_T1_19nov24_CGomez_Corr_img.png,../coral_project_outputs\resized_data\C8_PB_PM_T1_19nov24_CGomez_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_PB_PP_T1_19nov24_CGomez_Corr_img.png,../coral_project_outputs\resized_data\C8_PB_PP_T1_19nov24_CGomez_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_PB_PP_T3_19nov24_CGomez_Corr_img.png,../coral_project_outputs\resized_data\C8_PB_PP_T3_19nov24_CGomez_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_PB_PSA_T1_19nov24_HBenavides_Corr_img.png,../coral_project_outputs\resized_data\C8_PB_PSA_T1_19nov24_HBenavides_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_PB_PSb_T1_19nov24_HBenavides_Corr_img.png,../coral_project_outputs\resized_data\C8_PB_PSb_T1_19nov24_HBenavides_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_PB_PSb_T2_19nov24_HBenavides_Corr_img.png,../coral_project_outputs\resized_data\C8_PB_PSb_T2_19nov24_HBenavides_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C8_PB_PSb_T3_19nov24_HBenavides_Corr_img.png,../coral_project_outputs\resized_data\C8_PB_PSb_T3_19nov24_HBenavides_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_BC_EM_T1_29nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C9_BC_EM_T1_29nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_BC_EM_T2_29nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C9_BC_EM_T2_29nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_BC_EM_T3_29nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C9_BC_EM_T3_29nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_BC_EP_T1_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C9_BC_EP_T1_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_BC_EP_T2_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C9_BC_EP_T2_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_BC_EP_T3_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C9_BC_EP_T3_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_BC_ESa_T1_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C9_BC_ESa_T1_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_BC_ESa_T2_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C9_BC_ESa_T2_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_BC_ESa_T3_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C9_BC_ESa_T3_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_BC_ESb_T1_29nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C9_BC_ESb_T1_29nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_BC_ESb_T2_29nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C9_BC_ESb_T2_29nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_BC_ESb_T3_29nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C9_BC_ESb_T3_29nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_BC_PM_T1_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C9_BC_PM_T1_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_BC_PM_T2_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C9_BC_PM_T2_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_BC_PM_T3_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C9_BC_PM_T3_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_BC_PP_T1_29nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C9_BC_PP_T1_29nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_BC_PP_T2_29nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C9_BC_PP_T2_29nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_BC_PP_T3_29nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C9_BC_PP_T3_29nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_BC_PSa_T1_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C9_BC_PSa_T1_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_BC_PSa_T2_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C9_BC_PSa_T2_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_BC_PSa_T3_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C9_BC_PSa_T3_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_BC_PSb_T1_29nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C9_BC_PSb_T1_29nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_BC_PSb_T2_29nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C9_BC_PSb_T2_29nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_Gr_PM_T1_30nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C9_Gr_PM_T1_30nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_Gr_PM_T2_30nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C9_Gr_PM_T2_30nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_Gr_PM_T3_30nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C9_Gr_PM_T3_30nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_Gr_PP_T1_30nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C9_Gr_PP_T1_30nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_Gr_PP_T2_30nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C9_Gr_PP_T2_30nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_Gr_PP_T3_30nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C9_Gr_PP_T3_30nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_Gr_PSa_T1_30nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C9_Gr_PSa_T1_30nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_Gr_PSa_T2_30nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C9_Gr_PSa_T2_30nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_Gr_PSa_T3_30nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C9_Gr_PSa_T3_30nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_Gy_EM_T1_27nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C9_Gy_EM_T1_27nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_Gy_EM_T2_27nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C9_Gy_EM_T2_27nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_Gy_EP_T1_27nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C9_Gy_EP_T1_27nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_Gy_EP_T2_27nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C9_Gy_EP_T2_27nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_Gy_EP_T3_27nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C9_Gy_EP_T3_27nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_Gy_ESa_T1_27nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C9_Gy_ESa_T1_27nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_Gy_ESa_T2_27nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C9_Gy_ESa_T2_27nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_Gy_ESa_T3_27nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C9_Gy_ESa_T3_27nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_Gy_ESb_T1_27nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C9_Gy_ESb_T1_27nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_PB_PM_T1_19nov24_CGomez_Corr_img.png,../coral_project_outputs\resized_data\C9_PB_PM_T1_19nov24_CGomez_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_PB_PM_T2_19nov24_CGomez_Corr_img.png,../coral_project_outputs\resized_data\C9_PB_PM_T2_19nov24_CGomez_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_PB_PP_T1_19nov24_CGomez_Corr_img.png,../coral_project_outputs\resized_data\C9_PB_PP_T1_19nov24_CGomez_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_PB_PP_T2_19nov24_CGomez_Corr_img.png,../coral_project_outputs\resized_data\C9_PB_PP_T2_19nov24_CGomez_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_PB_PSb_T1_19nov24_HBenavides_Corr_img.png,../coral_project_outputs\resized_data\C9_PB_PSb_T1_19nov24_HBenavides_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_PB_PSb_T2_19nov24_HBenavides_Corr_img.png,../coral_project_outputs\resized_data\C9_PB_PSb_T2_19nov24_HBenavides_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C9_PB_PSb_T3_19nov24_HBenavides_Corr_img.png,../coral_project_outputs\resized_data\C9_PB_PSb_T3_19nov24_HBenavides_Corr_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00000_img.png,../coral_project_outputs\resized_data\coralscape_00000_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00001_img.png,../coral_project_outputs\resized_data\coralscape_00001_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00002_img.png,../coral_project_outputs\resized_data\coralscape_00002_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00003_img.png,../coral_project_outputs\resized_data\coralscape_00003_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00004_img.png,../coral_project_outputs\resized_data\coralscape_00004_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00005_img.png,../coral_project_outputs\resized_data\coralscape_00005_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00006_img.png,../coral_project_outputs\resized_data\coralscape_00006_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00007_img.png,../coral_project_outputs\resized_data\coralscape_00007_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00008_img.png,../coral_project_outputs\resized_data\coralscape_00008_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00009_img.png,../coral_project_outputs\resized_data\coralscape_00009_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00010_img.png,../coral_project_outputs\resized_data\coralscape_00010_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00011_img.png,../coral_project_outputs\resized_data\coralscape_00011_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00012_img.png,../coral_project_outputs\resized_data\coralscape_00012_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00013_img.png,../coral_project_outputs\resized_data\coralscape_00013_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00014_img.png,../coral_project_outputs\resized_data\coralscape_00014_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00016_img.png,../coral_project_outputs\resized_data\coralscape_00016_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00017_img.png,../coral_project_outputs\resized_data\coralscape_00017_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00018_img.png,../coral_project_outputs\resized_data\coralscape_00018_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00019_img.png,../coral_project_outputs\resized_data\coralscape_00019_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00020_img.png,../coral_project_outputs\resized_data\coralscape_00020_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00021_img.png,../coral_project_outputs\resized_data\coralscape_00021_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00022_img.png,../coral_project_outputs\resized_data\coralscape_00022_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00023_img.png,../coral_project_outputs\resized_data\coralscape_00023_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00024_img.png,../coral_project_outputs\resized_data\coralscape_00024_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00025_img.png,../coral_project_outputs\resized_data\coralscape_00025_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00026_img.png,../coral_project_outputs\resized_data\coralscape_00026_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00027_img.png,../coral_project_outputs\resized_data\coralscape_00027_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00028_img.png,../coral_project_outputs\resized_data\coralscape_00028_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00030_img.png,../coral_project_outputs\resized_data\coralscape_00030_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00031_img.png,../coral_project_outputs\resized_data\coralscape_00031_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00032_img.png,../coral_project_outputs\resized_data\coralscape_00032_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00033_img.png,../coral_project_outputs\resized_data\coralscape_00033_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00034_img.png,../coral_project_outputs\resized_data\coralscape_00034_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00035_img.png,../coral_project_outputs\resized_data\coralscape_00035_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00036_img.png,../coral_project_outputs\resized_data\coralscape_00036_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00037_img.png,../coral_project_outputs\resized_data\coralscape_00037_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00038_img.png,../coral_project_outputs\resized_data\coralscape_00038_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00039_img.png,../coral_project_outputs\resized_data\coralscape_00039_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00040_img.png,../coral_project_outputs\resized_data\coralscape_00040_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00041_img.png,../coral_project_outputs\resized_data\coralscape_00041_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00042_img.png,../coral_project_outputs\resized_data\coralscape_00042_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00043_img.png,../coral_project_outputs\resized_data\coralscape_00043_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00044_img.png,../coral_project_outputs\resized_data\coralscape_00044_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00045_img.png,../coral_project_outputs\resized_data\coralscape_00045_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00046_img.png,../coral_project_outputs\resized_data\coralscape_00046_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00048_img.png,../coral_project_outputs\resized_data\coralscape_00048_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00049_img.png,../coral_project_outputs\resized_data\coralscape_00049_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00050_img.png,../coral_project_outputs\resized_data\coralscape_00050_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00051_img.png,../coral_project_outputs\resized_data\coralscape_00051_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00052_img.png,../coral_project_outputs\resized_data\coralscape_00052_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00053_img.png,../coral_project_outputs\resized_data\coralscape_00053_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00054_img.png,../coral_project_outputs\resized_data\coralscape_00054_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00055_img.png,../coral_project_outputs\resized_data\coralscape_00055_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00056_img.png,../coral_project_outputs\resized_data\coralscape_00056_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00057_img.png,../coral_project_outputs\resized_data\coralscape_00057_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00058_img.png,../coral_project_outputs\resized_data\coralscape_00058_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00059_img.png,../coral_project_outputs\resized_data\coralscape_00059_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00060_img.png,../coral_project_outputs\resized_data\coralscape_00060_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00061_img.png,../coral_project_outputs\resized_data\coralscape_00061_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00062_img.png,../coral_project_outputs\resized_data\coralscape_00062_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00063_img.png,../coral_project_outputs\resized_data\coralscape_00063_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00064_img.png,../coral_project_outputs\resized_data\coralscape_00064_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00065_img.png,../coral_project_outputs\resized_data\coralscape_00065_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00066_img.png,../coral_project_outputs\resized_data\coralscape_00066_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00067_img.png,../coral_project_outputs\resized_data\coralscape_00067_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00068_img.png,../coral_project_outputs\resized_data\coralscape_00068_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00069_img.png,../coral_project_outputs\resized_data\coralscape_00069_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00070_img.png,../coral_project_outputs\resized_data\coralscape_00070_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00071_img.png,../coral_project_outputs\resized_data\coralscape_00071_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00072_img.png,../coral_project_outputs\resized_data\coralscape_00072_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00073_img.png,../coral_project_outputs\resized_data\coralscape_00073_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00074_img.png,../coral_project_outputs\resized_data\coralscape_00074_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00075_img.png,../coral_project_outputs\resized_data\coralscape_00075_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00076_img.png,../coral_project_outputs\resized_data\coralscape_00076_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00077_img.png,../coral_project_outputs\resized_data\coralscape_00077_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00078_img.png,../coral_project_outputs\resized_data\coralscape_00078_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00079_img.png,../coral_project_outputs\resized_data\coralscape_00079_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00080_img.png,../coral_project_outputs\resized_data\coralscape_00080_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00081_img.png,../coral_project_outputs\resized_data\coralscape_00081_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00082_img.png,../coral_project_outputs\resized_data\coralscape_00082_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00083_img.png,../coral_project_outputs\resized_data\coralscape_00083_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00084_img.png,../coral_project_outputs\resized_data\coralscape_00084_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00085_img.png,../coral_project_outputs\resized_data\coralscape_00085_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00086_img.png,../coral_project_outputs\resized_data\coralscape_00086_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00087_img.png,../coral_project_outputs\resized_data\coralscape_00087_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00088_img.png,../coral_project_outputs\resized_data\coralscape_00088_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00089_img.png,../coral_project_outputs\resized_data\coralscape_00089_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00090_img.png,../coral_project_outputs\resized_data\coralscape_00090_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00091_img.png,../coral_project_outputs\resized_data\coralscape_00091_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00092_img.png,../coral_project_outputs\resized_data\coralscape_00092_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00093_img.png,../coral_project_outputs\resized_data\coralscape_00093_mask.png
