source,location,image,mask_coral,status,coral_pixels,height,width,group_key,has_coral,split
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C10_Gr_PP_T2_30nov24_HBenavides_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C10_Gr_PP_T2_30nov24_HBenavides_corr_coral.png,created,5916408,2533,3365,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C10_Gr_PP_T3_30nov24_HBenavides_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C10_Gr_PP_T3_30nov24_HBenavides_corr_coral.png,created,5071476,2513,3405,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C10_Gr_PSa_T1_30nov24_CDaza_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C10_Gr_PSa_T1_30nov24_CDaza_corr_coral.png,created,1463409,2577,3389,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C10_Gr_PSa_T2_30nov24_CDaza_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C10_Gr_PSa_T2_30nov24_CDaza_corr_coral.png,created,470091,2577,3385,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C10_Gr_PSa_T3_30nov24_CDaza_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C10_Gr_PSa_T3_30nov24_CDaza_corr_coral.png,created,1185530,2625,3425,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C10_PB_PM_T1_19nov24_CGomez_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C10_PB_PM_T1_19nov24_CGomez_Corr_coral.png,created,14215,3193,4236,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C10_PB_PM_T2_19nov24_CGomez_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C10_PB_PM_T2_19nov24_CGomez_Corr_coral.png,created,4169729,3145,4221,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C10_PB_PM_T3_19nov24_CGomez_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C10_PB_PM_T3_19nov24_CGomez_Corr_coral.png,created,0,3197,4292,reef_support::UNAL_BLEACHING_TAYRONA,0,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C10_PB_PP_T1_19nov24_CGomez_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C10_PB_PP_T1_19nov24_CGomez_Corr_coral.png,created,770289,3197,4229,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C10_PB_PP_T2_19nov24_CGomez_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C10_PB_PP_T2_19nov24_CGomez_Corr_coral.png,created,3367740,3233,4253,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C10_PB_PP_T3_19nov24_CGomez_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C10_PB_PP_T3_19nov24_CGomez_Corr_coral.png,created,3970774,3217,4225,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C10_PB_PSA_T1_19nov24_HBenavides_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C10_PB_PSA_T1_19nov24_HBenavides_Corr_coral.png,created,816632,3102,4122,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C10_PB_PSA_T2_19nov24_HBenavides_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C10_PB_PSA_T2_19nov24_HBenavides_Corr_coral.png,created,78199,3123,4160,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C10_PB_PSA_T3_19nov24_HBenavides_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C10_PB_PSA_T3_19nov24_HBenavides_Corr_coral.png,created,0,3148,4160,reef_support::UNAL_BLEACHING_TAYRONA,0,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C10_PB_PSb_T1_19nov24_HBenavides_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C10_PB_PSb_T1_19nov24_HBenavides_Corr_coral.png,created,2066992,3169,4209,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C10_PB_PSb_T2_19nov24_HBenavides_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C10_PB_PSb_T2_19nov24_HBenavides_Corr_coral.png,created,2670574,3133,4165,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C10_PB_PSb_T3_19nov24_HBenavides_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C10_PB_PSb_T3_19nov24_HBenavides_Corr_coral.png,created,641353,3117,4205,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_BC_PM_T1_29nov24_CDaza_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_BC_PM_T1_29nov24_CDaza_corr_coral.png,created,5961878,2425,3217,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_BC_PM_T2_29nov24_CDaza_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_BC_PM_T2_29nov24_CDaza_corr_coral.png,created,4733507,2381,3177,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_BC_PM_T3_29nov24_CDaza_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_BC_PM_T3_29nov24_CDaza_corr_coral.png,created,896585,2505,3149,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_BC_PP_T1_29nov24_HBenavides_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_BC_PP_T1_29nov24_HBenavides_corr_coral.png,created,2023725,2557,3417,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_BC_PP_T2_29nov24_HBenavides_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_BC_PP_T2_29nov24_HBenavides_corr_coral.png,created,1201986,2517,3385,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_BC_PP_T3_29nov24_HBenavides_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_BC_PP_T3_29nov24_HBenavides_corr_coral.png,created,3890966,2561,3469,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_Gr_PM_T1_30nov24_CGomez_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_Gr_PM_T1_30nov24_CGomez_corr_coral.png,created,4223674,2409,3217,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_Gr_PM_T2_30nov24_CGomez_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_Gr_PM_T2_30nov24_CGomez_corr_coral.png,created,4610443,2466,3261,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_Gr_PM_T3_30nov24_CGomez_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_Gr_PM_T3_30nov24_CGomez_corr_coral.png,created,3817085,2397,3253,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_Gr_PP_T1_30nov24_HBenavides_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_Gr_PP_T1_30nov24_HBenavides_corr_coral.png,created,949651,2525,3341,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_Gr_PP_T2_30nov24_HBenavides_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_Gr_PP_T2_30nov24_HBenavides_corr_coral.png,created,1956351,2557,3353,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_Gr_PP_T3_30nov24_HBenavides_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_Gr_PP_T3_30nov24_HBenavides_corr_coral.png,created,2927533,2545,3401,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_Gr_PSa_T1_30nov24_CDaza_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_Gr_PSa_T1_30nov24_CDaza_corr_coral.png,created,846812,2601,3401,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_Gr_PSa_T2_30nov24_CDaza_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_Gr_PSa_T2_30nov24_CDaza_corr_coral.png,created,1651430,2529,3349,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_Gr_PSa_T3_30nov24_CDaza_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_Gr_PSa_T3_30nov24_CDaza_corr_coral.png,created,1253053,2641,3425,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_PB_PM_T1_19nov24_CGomez_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_PB_PM_T1_19nov24_CGomez_Corr_coral.png,created,3713414,3209,4297,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_PB_PM_T3_19nov24_CGomez_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_PB_PM_T3_19nov24_CGomez_Corr_coral.png,created,0,3177,4252,reef_support::UNAL_BLEACHING_TAYRONA,0,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_PB_PP_T1_19nov24_CGomez_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_PB_PP_T1_19nov24_CGomez_Corr_coral.png,created,562736,3165,4244,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_PB_PP_T2_19nov24_CGomez_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_PB_PP_T2_19nov24_CGomez_Corr_coral.png,created,1099789,3201,4269,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_PB_PP_T3_19nov24_CGomez_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_PB_PP_T3_19nov24_CGomez_Corr_coral.png,created,1223298,3201,4277,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_PB_PSA_T1_19nov24_HBenavides_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_PB_PSA_T1_19nov24_HBenavides_Corr_coral.png,created,5718469,3115,4180,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_PB_PSA_T2_19nov24_HBenavides_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_PB_PSA_T2_19nov24_HBenavides_Corr_coral.png,created,31067,3120,4158,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_PB_PSA_T3_19nov24_HBenavides_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_PB_PSA_T3_19nov24_HBenavides_Corr_coral.png,created,48966,3233,4239,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_PB_PSb_T1_19nov24_HBenavides_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_PB_PSb_T1_19nov24_HBenavides_Corr_coral.png,created,331562,3137,4204,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_PB_PSb_T2_19nov24_HBenavides_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_PB_PSb_T2_19nov24_HBenavides_Corr_coral.png,created,2559958,3129,4181,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C11_PB_PSb_T3_19nov24_HBenavides_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C11_PB_PSb_T3_19nov24_HBenavides_Corr_coral.png,created,2302059,3173,4205,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C12_BC_PM_T1_29nov24_CDaza_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C12_BC_PM_T1_29nov24_CDaza_corr_coral.png,created,6087223,2521,3265,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C12_BC_PM_T2_29nov24_CDaza_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C12_BC_PM_T2_29nov24_CDaza_corr_coral.png,created,3159642,2385,3182,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C12_BC_PM_T3_29nov24_CDaza_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C12_BC_PM_T3_29nov24_CDaza_corr_coral.png,created,2626351,2469,3269,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C12_BC_PP_T3_29nov24_HBenavides_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C12_BC_PP_T3_29nov24_HBenavides_corr_coral.png,created,2871223,2569,3393,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C12_Gr_PM_T1_30nov24_CGomez_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C12_Gr_PM_T1_30nov24_CGomez_corr_coral.png,created,3719242,2381,3185,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C12_Gr_PM_T2_30nov24_CGomez_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C12_Gr_PM_T2_30nov24_CGomez_corr_coral.png,created,972183,2457,3233,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C12_Gr_PM_T3_30nov24_CGomez_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C12_Gr_PM_T3_30nov24_CGomez_corr_coral.png,created,4736861,2397,3196,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C12_Gr_PP_T3_30nov24_HBenavides_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C12_Gr_PP_T3_30nov24_HBenavides_corr_coral.png,created,3186169,2526,3389,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C12_Gr_PSa_T1_30nov24_CDaza_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C12_Gr_PSa_T1_30nov24_CDaza_corr_coral.png,created,979329,2521,3405,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C12_Gr_PSa_T2_30nov24_CDaza_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C12_Gr_PSa_T2_30nov24_CDaza_corr_coral.png,created,1878765,2529,3385,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C12_Gr_PSa_T3_30nov24_CDaza_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C12_Gr_PSa_T3_30nov24_CDaza_corr_coral.png,created,2004730,2677,3466,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C12_PB_PM_T1_19nov24_CGomez_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C12_PB_PM_T1_19nov24_CGomez_Corr_coral.png,created,4753055,3185,4285,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C12_PB_PM_T3_19nov24_CGomez_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C12_PB_PM_T3_19nov24_CGomez_Corr_coral.png,created,0,3189,4301,reef_support::UNAL_BLEACHING_TAYRONA,0,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C12_PB_PP_T1_19nov24_CGomez_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C12_PB_PP_T1_19nov24_CGomez_Corr_coral.png,created,540645,3189,4212,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C12_PB_PP_T2_19nov24_CGomez_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C12_PB_PP_T2_19nov24_CGomez_Corr_coral.png,created,5906666,3173,4253,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C12_PB_PSA_T1_19nov24_HBenavides_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C12_PB_PSA_T1_19nov24_HBenavides_Corr_coral.png,created,0,3070,4165,reef_support::UNAL_BLEACHING_TAYRONA,0,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C12_PB_PSA_T3_19nov24_HBenavides_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C12_PB_PSA_T3_19nov24_HBenavides_Corr_coral.png,created,170611,3096,4171,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C12_PB_PSb_T1_19nov24_HBenavides_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C12_PB_PSb_T1_19nov24_HBenavides_Corr_coral.png,created,632079,3137,4213,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C12_PB_PSb_T2_19nov24_HBenavides_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C12_PB_PSb_T2_19nov24_HBenavides_Corr_coral.png,created,2947845,3145,4225,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C13_BC_PM_T1_29nov24_CDaza_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C13_BC_PM_T1_29nov24_CDaza_corr_coral.png,created,3830881,2381,3261,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C13_BC_PM_T2_29nov24_CDaza_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C13_BC_PM_T2_29nov24_CDaza_corr_coral.png,created,4511002,2405,3161,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C13_BC_PM_T3_29nov24_CDaza_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C13_BC_PM_T3_29nov24_CDaza_corr_coral.png,created,5484860,2441,3201,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C13_BC_PP_T3_29nov24_HBenavides_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C13_BC_PP_T3_29nov24_HBenavides_corr_coral.png,created,260591,2577,3357,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C13_Gr_PM_T1_30nov24_CGomez_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C13_Gr_PM_T1_30nov24_CGomez_corr_coral.png,created,3926296,2485,3201,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C13_Gr_PM_T3_30nov24_CGomez_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C13_Gr_PM_T3_30nov24_CGomez_corr_coral.png,created,127628,2401,3289,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C13_Gr_PP_T3_30nov24_HBenavides_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C13_Gr_PP_T3_30nov24_HBenavides_corr_coral.png,created,4346332,2517,3361,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C13_Gr_PSa_T1_30nov24_CDaza_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C13_Gr_PSa_T1_30nov24_CDaza_corr_coral.png,created,803641,2617,3389,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C13_Gr_PSa_T3_30nov24_CDaza_corr.jpg,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C13_Gr_PSa_T3_30nov24_CDaza_corr_coral.png,created,2217635,2601,3405,reef_support::UNAL_BLEACHING_TAYRONA,1,test
reef_support,UNAL_BLEACHING_TAYRONA,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\images\C13_PB_PM_T1_19nov24_CGomez_Corr.JPG,benthic_data\reef_support\UNAL_BLEACHING_TAYRONA\masks_coral\C13_PB_PM_T1_19nov24_CGomez_Corr_coral.png,created,1439418,3165,4205,reef_support::UNAL_BLEACHING_TAYRONA,1,test
