dataset,site,image_resized,mask_resized
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00532_img.png,../coral_project_outputs\resized_data\coralscape_00532_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01293_img.png,../coral_project_outputs\resized_data\coralscape_01293_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00366_img.png,../coral_project_outputs\resized_data\coralscape_00366_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00405_img.png,../coral_project_outputs\resized_data\coralscape_00405_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00000_img.png,../coral_project_outputs\resized_data\coralscape_00000_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00379_img.png,../coral_project_outputs\resized_data\coralscape_00379_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01436_img.png,../coral_project_outputs\resized_data\coralscape_01436_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00503_img.png,../coral_project_outputs\resized_data\coralscape_00503_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01304_img.png,../coral_project_outputs\resized_data\coralscape_01304_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01125_img.png,../coral_project_outputs\resized_data\coralscape_01125_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01511_img.png,../coral_project_outputs\resized_data\coralscape_01511_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01088_img.png,../coral_project_outputs\resized_data\coralscape_01088_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01008_img.png,../coral_project_outputs\resized_data\coralscape_01008_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01396_img.png,../coral_project_outputs\resized_data\coralscape_01396_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00179_img.png,../coral_project_outputs\resized_data\coralscape_00179_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00477_img.png,../coral_project_outputs\resized_data\coralscape_00477_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00129_img.png,../coral_project_outputs\resized_data\coralscape_00129_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01185_img.png,../coral_project_outputs\resized_data\coralscape_01185_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00560_img.png,../coral_project_outputs\resized_data\coralscape_00560_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00748_img.png,../coral_project_outputs\resized_data\coralscape_00748_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00093_img.png,../coral_project_outputs\resized_data\coralscape_00093_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01466_img.png,../coral_project_outputs\resized_data\coralscape_01466_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00189_img.png,../coral_project_outputs\resized_data\coralscape_00189_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00940_img.png,../coral_project_outputs\resized_data\coralscape_00940_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00438_img.png,../coral_project_outputs\resized_data\coralscape_00438_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00266_img.png,../coral_project_outputs\resized_data\coralscape_00266_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00072_img.png,../coral_project_outputs\resized_data\coralscape_00072_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00137_img.png,../coral_project_outputs\resized_data\coralscape_00137_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00317_img.png,../coral_project_outputs\resized_data\coralscape_00317_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01298_img.png,../coral_project_outputs\resized_data\coralscape_01298_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00345_img.png,../coral_project_outputs\resized_data\coralscape_00345_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01483_img.png,../coral_project_outputs\resized_data\coralscape_01483_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01449_img.png,../coral_project_outputs\resized_data\coralscape_01449_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00527_img.png,../coral_project_outputs\resized_data\coralscape_00527_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00949_img.png,../coral_project_outputs\resized_data\coralscape_00949_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00383_img.png,../coral_project_outputs\resized_data\coralscape_00383_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00523_img.png,../coral_project_outputs\resized_data\coralscape_00523_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01416_img.png,../coral_project_outputs\resized_data\coralscape_01416_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00357_img.png,../coral_project_outputs\resized_data\coralscape_00357_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00446_img.png,../coral_project_outputs\resized_data\coralscape_00446_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00171_img.png,../coral_project_outputs\resized_data\coralscape_00171_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00030_img.png,../coral_project_outputs\resized_data\coralscape_00030_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00544_img.png,../coral_project_outputs\resized_data\coralscape_00544_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00207_img.png,../coral_project_outputs\resized_data\coralscape_00207_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00884_img.png,../coral_project_outputs\resized_data\coralscape_00884_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01383_img.png,../coral_project_outputs\resized_data\coralscape_01383_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01128_img.png,../coral_project_outputs\resized_data\coralscape_01128_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00176_img.png,../coral_project_outputs\resized_data\coralscape_00176_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01026_img.png,../coral_project_outputs\resized_data\coralscape_01026_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00687_img.png,../coral_project_outputs\resized_data\coralscape_00687_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00180_img.png,../coral_project_outputs\resized_data\coralscape_00180_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00546_img.png,../coral_project_outputs\resized_data\coralscape_00546_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01236_img.png,../coral_project_outputs\resized_data\coralscape_01236_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01013_img.png,../coral_project_outputs\resized_data\coralscape_01013_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00519_img.png,../coral_project_outputs\resized_data\coralscape_00519_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00076_img.png,../coral_project_outputs\resized_data\coralscape_00076_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01417_img.png,../coral_project_outputs\resized_data\coralscape_01417_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00619_img.png,../coral_project_outputs\resized_data\coralscape_00619_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01122_img.png,../coral_project_outputs\resized_data\coralscape_01122_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00692_img.png,../coral_project_outputs\resized_data\coralscape_00692_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00249_img.png,../coral_project_outputs\resized_data\coralscape_00249_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00767_img.png,../coral_project_outputs\resized_data\coralscape_00767_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00229_img.png,../coral_project_outputs\resized_data\coralscape_00229_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00169_img.png,../coral_project_outputs\resized_data\coralscape_00169_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00138_img.png,../coral_project_outputs\resized_data\coralscape_00138_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01124_img.png,../coral_project_outputs\resized_data\coralscape_01124_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01226_img.png,../coral_project_outputs\resized_data\coralscape_01226_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01446_img.png,../coral_project_outputs\resized_data\coralscape_01446_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00194_img.png,../coral_project_outputs\resized_data\coralscape_00194_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00043_img.png,../coral_project_outputs\resized_data\coralscape_00043_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00727_img.png,../coral_project_outputs\resized_data\coralscape_00727_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00111_img.png,../coral_project_outputs\resized_data\coralscape_00111_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00040_img.png,../coral_project_outputs\resized_data\coralscape_00040_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00598_img.png,../coral_project_outputs\resized_data\coralscape_00598_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00927_img.png,../coral_project_outputs\resized_data\coralscape_00927_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01290_img.png,../coral_project_outputs\resized_data\coralscape_01290_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01458_img.png,../coral_project_outputs\resized_data\coralscape_01458_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00511_img.png,../coral_project_outputs\resized_data\coralscape_00511_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00496_img.png,../coral_project_outputs\resized_data\coralscape_00496_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00025_img.png,../coral_project_outputs\resized_data\coralscape_00025_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01040_img.png,../coral_project_outputs\resized_data\coralscape_01040_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01153_img.png,../coral_project_outputs\resized_data\coralscape_01153_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01087_img.png,../coral_project_outputs\resized_data\coralscape_01087_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01288_img.png,../coral_project_outputs\resized_data\coralscape_01288_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00385_img.png,../coral_project_outputs\resized_data\coralscape_00385_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00533_img.png,../coral_project_outputs\resized_data\coralscape_00533_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01336_img.png,../coral_project_outputs\resized_data\coralscape_01336_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00402_img.png,../coral_project_outputs\resized_data\coralscape_00402_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00769_img.png,../coral_project_outputs\resized_data\coralscape_00769_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00752_img.png,../coral_project_outputs\resized_data\coralscape_00752_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01358_img.png,../coral_project_outputs\resized_data\coralscape_01358_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00481_img.png,../coral_project_outputs\resized_data\coralscape_00481_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00281_img.png,../coral_project_outputs\resized_data\coralscape_00281_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01102_img.png,../coral_project_outputs\resized_data\coralscape_01102_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00247_img.png,../coral_project_outputs\resized_data\coralscape_00247_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00471_img.png,../coral_project_outputs\resized_data\coralscape_00471_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00414_img.png,../coral_project_outputs\resized_data\coralscape_00414_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01074_img.png,../coral_project_outputs\resized_data\coralscape_01074_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00184_img.png,../coral_project_outputs\resized_data\coralscape_00184_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00019_img.png,../coral_project_outputs\resized_data\coralscape_00019_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01332_img.png,../coral_project_outputs\resized_data\coralscape_01332_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01335_img.png,../coral_project_outputs\resized_data\coralscape_01335_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00360_img.png,../coral_project_outputs\resized_data\coralscape_00360_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00984_img.png,../coral_project_outputs\resized_data\coralscape_00984_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00627_img.png,../coral_project_outputs\resized_data\coralscape_00627_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00064_img.png,../coral_project_outputs\resized_data\coralscape_00064_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00289_img.png,../coral_project_outputs\resized_data\coralscape_00289_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01231_img.png,../coral_project_outputs\resized_data\coralscape_01231_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01427_img.png,../coral_project_outputs\resized_data\coralscape_01427_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00295_img.png,../coral_project_outputs\resized_data\coralscape_00295_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01186_img.png,../coral_project_outputs\resized_data\coralscape_01186_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00729_img.png,../coral_project_outputs\resized_data\coralscape_00729_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00387_img.png,../coral_project_outputs\resized_data\coralscape_00387_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01402_img.png,../coral_project_outputs\resized_data\coralscape_01402_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00038_img.png,../coral_project_outputs\resized_data\coralscape_00038_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00770_img.png,../coral_project_outputs\resized_data\coralscape_00770_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01356_img.png,../coral_project_outputs\resized_data\coralscape_01356_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00697_img.png,../coral_project_outputs\resized_data\coralscape_00697_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01039_img.png,../coral_project_outputs\resized_data\coralscape_01039_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01156_img.png,../coral_project_outputs\resized_data\coralscape_01156_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00577_img.png,../coral_project_outputs\resized_data\coralscape_00577_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01216_img.png,../coral_project_outputs\resized_data\coralscape_01216_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00723_img.png,../coral_project_outputs\resized_data\coralscape_00723_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00773_img.png,../coral_project_outputs\resized_data\coralscape_00773_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00204_img.png,../coral_project_outputs\resized_data\coralscape_00204_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00483_img.png,../coral_project_outputs\resized_data\coralscape_00483_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00961_img.png,../coral_project_outputs\resized_data\coralscape_00961_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00412_img.png,../coral_project_outputs\resized_data\coralscape_00412_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00710_img.png,../coral_project_outputs\resized_data\coralscape_00710_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00809_img.png,../coral_project_outputs\resized_data\coralscape_00809_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01493_img.png,../coral_project_outputs\resized_data\coralscape_01493_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00763_img.png,../coral_project_outputs\resized_data\coralscape_00763_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00443_img.png,../coral_project_outputs\resized_data\coralscape_00443_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00394_img.png,../coral_project_outputs\resized_data\coralscape_00394_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00436_img.png,../coral_project_outputs\resized_data\coralscape_00436_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00077_img.png,../coral_project_outputs\resized_data\coralscape_00077_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01423_img.png,../coral_project_outputs\resized_data\coralscape_01423_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01198_img.png,../coral_project_outputs\resized_data\coralscape_01198_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00528_img.png,../coral_project_outputs\resized_data\coralscape_00528_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00890_img.png,../coral_project_outputs\resized_data\coralscape_00890_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00210_img.png,../coral_project_outputs\resized_data\coralscape_00210_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00650_img.png,../coral_project_outputs\resized_data\coralscape_00650_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00117_img.png,../coral_project_outputs\resized_data\coralscape_00117_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00441_img.png,../coral_project_outputs\resized_data\coralscape_00441_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00634_img.png,../coral_project_outputs\resized_data\coralscape_00634_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00637_img.png,../coral_project_outputs\resized_data\coralscape_00637_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01453_img.png,../coral_project_outputs\resized_data\coralscape_01453_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00092_img.png,../coral_project_outputs\resized_data\coralscape_00092_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00938_img.png,../coral_project_outputs\resized_data\coralscape_00938_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01171_img.png,../coral_project_outputs\resized_data\coralscape_01171_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01452_img.png,../coral_project_outputs\resized_data\coralscape_01452_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00788_img.png,../coral_project_outputs\resized_data\coralscape_00788_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00526_img.png,../coral_project_outputs\resized_data\coralscape_00526_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01206_img.png,../coral_project_outputs\resized_data\coralscape_01206_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01457_img.png,../coral_project_outputs\resized_data\coralscape_01457_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01212_img.png,../coral_project_outputs\resized_data\coralscape_01212_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01210_img.png,../coral_project_outputs\resized_data\coralscape_01210_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00011_img.png,../coral_project_outputs\resized_data\coralscape_00011_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00415_img.png,../coral_project_outputs\resized_data\coralscape_00415_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01090_img.png,../coral_project_outputs\resized_data\coralscape_01090_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00585_img.png,../coral_project_outputs\resized_data\coralscape_00585_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00044_img.png,../coral_project_outputs\resized_data\coralscape_00044_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00930_img.png,../coral_project_outputs\resized_data\coralscape_00930_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00174_img.png,../coral_project_outputs\resized_data\coralscape_00174_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00440_img.png,../coral_project_outputs\resized_data\coralscape_00440_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00607_img.png,../coral_project_outputs\resized_data\coralscape_00607_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00923_img.png,../coral_project_outputs\resized_data\coralscape_00923_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00284_img.png,../coral_project_outputs\resized_data\coralscape_00284_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01159_img.png,../coral_project_outputs\resized_data\coralscape_01159_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00452_img.png,../coral_project_outputs\resized_data\coralscape_00452_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00725_img.png,../coral_project_outputs\resized_data\coralscape_00725_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00574_img.png,../coral_project_outputs\resized_data\coralscape_00574_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01424_img.png,../coral_project_outputs\resized_data\coralscape_01424_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00709_img.png,../coral_project_outputs\resized_data\coralscape_00709_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00724_img.png,../coral_project_outputs\resized_data\coralscape_00724_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01127_img.png,../coral_project_outputs\resized_data\coralscape_01127_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01339_img.png,../coral_project_outputs\resized_data\coralscape_01339_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00941_img.png,../coral_project_outputs\resized_data\coralscape_00941_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01485_img.png,../coral_project_outputs\resized_data\coralscape_01485_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00166_img.png,../coral_project_outputs\resized_data\coralscape_00166_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00995_img.png,../coral_project_outputs\resized_data\coralscape_00995_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01213_img.png,../coral_project_outputs\resized_data\coralscape_01213_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00274_img.png,../coral_project_outputs\resized_data\coralscape_00274_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01399_img.png,../coral_project_outputs\resized_data\coralscape_01399_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00354_img.png,../coral_project_outputs\resized_data\coralscape_00354_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01428_img.png,../coral_project_outputs\resized_data\coralscape_01428_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00016_img.png,../coral_project_outputs\resized_data\coralscape_00016_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00543_img.png,../coral_project_outputs\resized_data\coralscape_00543_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00343_img.png,../coral_project_outputs\resized_data\coralscape_00343_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00817_img.png,../coral_project_outputs\resized_data\coralscape_00817_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00640_img.png,../coral_project_outputs\resized_data\coralscape_00640_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01337_img.png,../coral_project_outputs\resized_data\coralscape_01337_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01224_img.png,../coral_project_outputs\resized_data\coralscape_01224_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01344_img.png,../coral_project_outputs\resized_data\coralscape_01344_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01007_img.png,../coral_project_outputs\resized_data\coralscape_01007_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00237_img.png,../coral_project_outputs\resized_data\coralscape_00237_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00187_img.png,../coral_project_outputs\resized_data\coralscape_00187_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01121_img.png,../coral_project_outputs\resized_data\coralscape_01121_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00102_img.png,../coral_project_outputs\resized_data\coralscape_00102_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00925_img.png,../coral_project_outputs\resized_data\coralscape_00925_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00798_img.png,../coral_project_outputs\resized_data\coralscape_00798_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00550_img.png,../coral_project_outputs\resized_data\coralscape_00550_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00810_img.png,../coral_project_outputs\resized_data\coralscape_00810_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00023_img.png,../coral_project_outputs\resized_data\coralscape_00023_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00375_img.png,../coral_project_outputs\resized_data\coralscape_00375_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_00768_img.png,../coral_project_outputs\resized_data\coralscape_00768_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01260_img.png,../coral_project_outputs\resized_data\coralscape_01260_mask.png
coralscapes,coralscapes,../coral_project_outputs\resized_data\coralscape_01410_img.png,../coral_project_outputs\resized_data\coralscape_01410_mask.png
